"Date" "High" "Low" "Last" "Bid" "Ask" "Volume" "VWAP"
"2079" 2020-01-17 8852.35 8573.91 8713.52 8713.52 8718.94 6714.01551907 8658.76
"2080" 2020-01-18 9015.22 8661.52 8904.29 8891.58 8899.22 9362.45997394 8886.13
"2081" 2020-01-19 9000.1 8798.9 8901.02 8901.02 8911.8 3678.12704294 8896.74
"2082" 2020-01-20 9188.1 8461.38 8698.97 8694.19 8699.96 8785.33390092 8782.25
"2083" 2020-01-21 8740.54 8507.93 8625.17 8629.2 8634.05 4419.98143398 8636.81
"2084" 2020-01-22 8778.66 8480 8728.47 8724.18 8728.47 3394.70947617 8635.81
"2085" 2020-01-23 8792.98 8567.68 8655.93 8660.39 8661.63 3143.79180719 8660.47
"2086" 2020-01-24 8665.95 8280 8382.08 8380.02 8386.1 8610.83729836 8408.85
"2087" 2020-01-25 8530.7 8212.9 8435.83 8422.11 8435.82 6430.65733265 8373.96
"2088" 2020-01-26 8437.47 8252.72 8319.4 8317.65 8326.3 2815.89197018 8328.46
"2089" 2020-01-27 8600 8276.22 8600 8600 8601.91 6338.20714958 8430.45
"2090" 2020-01-28 9004.35 8546.55 8894.57 8893.27 8894.57 9618.2354238 8776.81
"2091" 2020-01-29 9413.24 8876 9395 9390.37 9395.07 9625.49204854 9094.28
"2092" 2020-01-30 9443.96 9215.5 9290 9280.83 9290 6422.00995992 9334.9
"2093" 2020-01-31 9570 9166.07 9510.84 9498.71 9510.84 7945.09118666 9396.43
"2094" 2020-02-01 9529.35 9195.93 9344.76 9330.23 9343.96 5010.01346238 9338.4
"2095" 2020-02-02 9464.16 9280.33 9379.6 9377.17 9379.6 1668.62607802 9375.26
"2096" 2020-02-03 9474.28 9135 9329.39 9312.28 9329.62 3015.77681756 9342.91
"2097" 2020-02-04 9615 9211.07 9288.09 9281 9288.14 4758.13350441 9361.16
"2098" 2020-02-05 9348.6 9075 9159.37 9159.36 9168.5 4867.22545881 9198.96
"2099" 2020-02-06 9775 9142.52 9622.72 9612.49 9626.72 8068.29207213 9488.29
"2100" 2020-02-07 9859.57 9521 9754.63 9754.63 9759 7554.48867469 9715.3
"2101" 2020-02-08 9878 9706.94 9803.71 9803.71 9814.36 4013.50179489 9785.65
"2102" 2020-02-09 9948.97 9658.58 9902 9902 9907.7 3268.73554695 9809.29
"2103" 2020-02-10 10178.54 9885.04 10173.97 10162.97 10173.92 4830.33787739 10065.45
"2104" 2020-02-11 10199.85 9731.2 9851.99 9850.01 9851.99 7561.12298726 9914.9
"2105" 2020-02-12 10383.9 9706.94 10268.98 10268.99 10278.41 8127.59636283 10067.1
"2106" 2020-02-13 10495 10247.35 10348.78 10348.78 10352.18 6551.49752306 10345.12
"2107" 2020-02-14 10500.5 10068 10228.67 10228.86 10238.55 9347.35181177 10267.14
"2108" 2020-02-15 10398 10093.26 10364.04 10364.04 10374.17 6190.52344877 10252.33
"2109" 2020-02-16 10408.04 9739 9899.78 9899.78 9909.72 5762.28941366 10053.09
"2110" 2020-02-17 10051.24 9598.49 9925.96 9912.79 9925.96 4133.20891782 9865.44
"2111" 2020-02-18 9973.45 9467.57 9697.15 9707.42 9717.89 5913.20492551 9682.21
"2112" 2020-02-19 10288 9602.6 10190.35 10186.08 10190.35 6756.49678737 9942.36
"2113" 2020-02-20 10300 9312 9595.72 9589.75 9599.78 9934.67783506 9941.26
"2114" 2020-02-21 9706.27 9396.91 9612.76 9602.34 9610.4 6608.4910792 9572.3
"2115" 2020-02-22 9773.2 9562.6 9696.13 9691.77 9696.13 4271.4632824 9693.18
"2116" 2020-02-23 9722.39 9568.51 9668.13 9664.08 9668.13 2096.56353593 9660.1
"2117" 2020-02-24 10024.08 9664.08 9969.79 9968.44 9983.29 3330.00530262 9890.44
"2118" 2020-02-25 10027.66 9480 9664.87 9652.58 9664.87 5877.02342948 9719.81
"2119" 2020-02-26 9682.73 9234.21 9305.4 9297.78 9305.4 6279.98723366 9456.14
"2120" 2020-02-27 9369.99 8627.78 8783.66 8773.53 8783.6 11570.50777569 8977.75
"2121" 2020-02-28 8974.75 8520 8816.5 8814.01 8819.84 9279.56856651 8789.75
"2122" 2020-02-29 8900.94 8421.49 8703.84 8701.47 8710 6540.00649286 8643.83
"2123" 2020-03-01 8805.06 8525 8527.74 8525 8526.24 2338.06785643 8676.67
"2124" 2020-03-02 8756.11 8410 8528.95 8518.66 8528.95 4156.57173933 8543.4
"2125" 2020-03-03 8980.34 8486.72 8919.57 8915.23 8919.57 6186.88388929 8785.29
"2126" 2020-03-04 8921.8 8660.04 8755.45 8750.28 8755.45 4629.97653656 8782.76
"2127" 2020-03-05 8850 8663.76 8753.28 8753.61 8762.17 3353.20527185 8750.23
"2128" 2020-03-06 9169 8757.79 9066.65 9062.15 9070.77 6448.68567336 9035.27
"2129" 2020-03-07 9187.85 8990.01 9153.79 9153.69 9159.9 4136.42339429 9100.29
"2130" 2020-03-08 9219.13 8859.49 8893.93 8893.95 8901.12 2805.5915714 9044.36
"2131" 2020-03-09 8252.72 7636 7878.96 7873.36 7879.63 13389.29805448 7899.85
"2132" 2020-03-10 8158.42 7733.99 7956.8 7955 7961.02 8318.50186626 7943.73
"2133" 2020-03-11 7988.78 7591.99 7957.27 7951.77 7969.15 7552.09977772 7803.75
"2134" 2020-03-12 7983.73 5564.9 5798.25 5789.88 5798.12 50622.78854048 6337.7
"2135" 2020-03-13 5990.35 3850 5686.34 5672.07 5686.34 61294.00225577 5192.64
"2136" 2020-03-14 5777.63 5190.98 5266.26 5266.22 5266.26 15263.06699264 5432.29
"2137" 2020-03-15 5965.77 5051 5350.55 5343.91 5358.5 17452.39675455 5391.4
"2138" 2020-03-16 5439.42 4435.89 4929.16 4929.37 4937.75 35001.53137566 4881.22
"2139" 2020-03-17 5569.9 4909.34 5456.36 5448.54 5455.94 17014.68391226 5307.47
"2140" 2020-03-18 5465.15 5006.87 5361.81 5358.15 5364.47 23032.16462698 5257.83
"2141" 2020-03-19 6433.98 5266.38 6296.02 6296.02 6306.33 24251.8153897 5882
"2142" 2020-03-20 7139 5670 6154.76 6156.64 6165.72 30453.44689785 6428.66
"2143" 2020-03-21 6461.91 5866.44 6159.91 6156.11 6167.72 12175.17968185 6152.93
"2144" 2020-03-22 6419 5786.93 5883.75 5868 5878.24 9669.24027422 6065.7
"2145" 2020-03-23 6629.79 5686.34 6463.37 6472.63 6477.4 19572.32254235 6176.34
"2146" 2020-03-24 6893 6400.01 6788.86 6782.71 6789.98 19782.7064644 6651.55
"2147" 2020-03-25 6989.04 6457.17 6700.62 6700.14 6706.97 17225.29070022 6685.3
"2148" 2020-03-26 6798.89 6528.07 6713.43 6713.57 6720.33 7155.04670304 6662.93
"2149" 2020-03-27 6872.67 6582.27 6674.37 6668.67 6673.53 9639.81526591 6692.43
"2150" 2020-03-28 6670.87 6030.51 6228.66 6223.78 6230.22 13071.11496679 6234.33
"2151" 2020-03-29 6281.49 5869 5918.49 5912.25 5918.49 9224.56806899 6052.25
"2152" 2020-03-30 6630 5856 6482.36 6468.9 6476.98 14700.94111081 6307.54
"2153" 2020-03-31 6527.24 6337.42 6442.55 6444.05 6450.69 6679.41200258 6447.47
"2154" 2020-04-01 6613.92 6137.71 6545.47 6542.13 6551.41 10158.54901031 6323.65
"2155" 2020-04-02 7236.39 6519.46 6855.87 6844.02 6851.22 18137.63333566 6807.64
"2156" 2020-04-03 7047.96 6610 6770.84 6771.26 6782.57 10776.21097707 6845.27
"2157" 2020-04-04 7014 6655.54 6850.48 6850.58 6861.17 6087.4309367 6803.82
"2158" 2020-04-05 6914.01 6678.51 6802.73 6802.73 6809.97 3967.68992142 6789.9
"2159" 2020-04-06 7330 6769.22 7282.74 7276.5 7282.74 13213.36504024 7109.33
"2160" 2020-04-07 7469 7077 7178.27 7169.21 7177.67 12093.41047403 7302.85
"2161" 2020-04-08 7428.95 7152 7358.02 7357.24 7365.04 8744.30196405 7303.34
"2162" 2020-04-09 7400 7107.38 7322.61 7316.26 7322.91 8308.41228269 7296.6
"2163" 2020-04-10 7323.7 6750.15 6872.72 6865.64 6875.39 10770.40588431 6942.41
"2164" 2020-04-11 6955.59 6771.24 6874.62 6868.16 6872.47 3202.54334242 6863.37
"2165" 2020-04-12 7201.76 6790.74 7037.96 7038.11 7045.49 6926.59247964 7029.03
"2166" 2020-04-13 7050.01 6542.91 6887.47 6888.88 6894.21 11168.19516409 6751.31
"2167" 2020-04-14 6991 6766.96 6888.76 6882.06 6887.52 7351.26438962 6880.16
"2168" 2020-04-15 6940 6685.69 6715.03 6712.14 6716.14 7224.27949237 6793
"2169" 2020-04-16 7193.13 6472.67 7171.74 7170.12 7176.57 15972.64466316 6932.69
"2170" 2020-04-17 7224.18 6995.39 7053.95 7060 7061.19 8879.24773856 7077.4
"2171" 2020-04-18 7306.15 7020 7271.14 7271.13 7276.99 5420.52892761 7164.57
"2172" 2020-04-19 7287.74 7057.46 7177.43 7179.89 7183.65 4521.99150446 7165.15
"2173" 2020-04-20 7220 6757.75 6890.08 6886.02 6890.08 11510.90651444 6989.99
"2174" 2020-04-21 6950.98 6774.48 6906.41 6901.07 6906.39 5540.90543284 6859.16
"2175" 2020-04-22 7171.26 6819.59 7119.57 7119.57 7122.22 6318.54954002 7048
"2176" 2020-04-23 7756.69 7031.07 7573.15 7571.15 7574.6 14072.48646379 7392.15
"2177" 2020-04-24 7612.91 7391.57 7489.47 7488.66 7496.52 8112.4923705 7525.05
"2178" 2020-04-26 7718 7485 7619.69 7618.93 7625.17 5033.38311355 7610.27
"2179" 2020-04-27 7813.68 7618.16 7776.55 7777.32 7784.51 6865.58686877 7712.51
"2180" 2020-04-28 7798.42 7650 7762.78 7761.9 7766.55 7304.9129163 7719.82
"2181" 2020-04-29 8970 7717.14 8768.74 8760.55 8768.73 26147.84739185 8318.84
"2182" 2020-04-30 9485.26 8407 8764.55 8762.61 8771.2 24093.28400769 8927.43
"2183" 2020-05-01 9075 8587 8841.73 8842.71 8845.99 11442.86277991 8802.79
"2184" 2020-05-02 9022 8760 8939.96 8942.1 8950.49 5593.16511301 8896.49
"2185" 2020-05-03 9207.82 8723.78 8911.46 8903.21 8911.26 9168.69781158 8998.26
"2186" 2020-05-04 8974.34 8528.42 8887.46 8880.42 8887.36 9638.63974465 8766.58
"2187" 2020-05-05 9120 8760.1 8984.18 8969.64 8980.76 10058.95186719 8926.7
"2188" 2020-05-06 9400 8921.03 9382.06 9378.95 9383.63 13833.31124813 9202.12
"2189" 2020-05-07 9972.03 9030.03 9904.86 9904.6 9909.83 24701.80024716 9597.84
"2190" 2020-05-08 10074 9725 9886.48 9886.48 9896.07 19628.76530637 9927.17
"2191" 2020-05-09 9933.65 9519.47 9601.81 9592.97 9601.81 12166.14468034 9731.88
"2192" 2020-05-10 9635.55 8109 8784.28 8782.02 8784.28 30782.56743669 8693.97
"2193" 2020-05-11 9182.97 8181 8600.81 8600.83 8608.52 35170.92043762 8684.35
"2194" 2020-05-12 8984.87 8501.87 8820.11 8817.66 8820.11 14418.18418946 8778.14
"2195" 2020-05-13 9418.46 8787.64 9324.62 9323.53 9332.67 12690.40388191 9083.97
"2196" 2020-05-14 9945.34 9254.85 9758.29 9753.92 9763.39 19795.90821362 9652.13
"2197" 2020-05-15 9856.18 9112 9365.69 9362.66 9369.25 17423.81365386 9504
"2198" 2020-05-16 9590 9216.08 9418.82 9413.29 9418.83 6373.95269504 9407.66
"2199" 2020-05-17 9894.88 9326.53 9683.97 9677.95 9685 9459.9575314 9698.98
"2200" 2020-05-18 9966.12 9451.2 9711.14 9711.14 9718.26 12339.38671884 9732.59
"2201" 2020-05-19 9903.89 9455.05 9758.78 9760.1 9761.1 12042.37914054 9678.35
"2202" 2020-05-20 9843.87 9100 9516.31 9514.95 9520.76 12307.32518741 9585.26
"2203" 2020-05-21 9573.29 8800 9114.59 9114.77 9119.79 16836.30858814 9175.42
"2204" 2020-05-22 9272.97 8924.91 9198.09 9192.8 9199.47 7573.3962583 9125.91
"2205" 2020-05-23 9316.12 9084.83 9233.15 9226.3 9233.41 3446.58509924 9192.25
"2206" 2020-05-24 9310.91 8842.43 9037.76 9038.4 9040.44 7432.92598687 9056.77
"2207" 2020-05-25 9047.7 8630 8906.3 8900.36 8908.12 10336.51253844 8798.79
"2208" 2020-05-26 9012 8690 8829.3 8830.27 8836.01 6006.29874431 8848.74
"2209" 2020-05-27 9230.21 8810.9 9104.07 9096.23 9103.61 6514.82675078 9086.07
"2210" 2020-05-28 9560.49 9089.58 9488.74 9488.74 9489.48 10990.77863593 9365.54
"2211" 2020-05-29 9625.01 9330 9424.95 9424.95 9429.95 7842.21445367 9467.33
"2212" 2020-05-30 9758.27 9326.28 9729.1 9727.33 9733.1 6632.59565543 9525.54
"2213" 2020-05-31 9744.19 9409.94 9456.08 9450.51 9456.06 5629.6834944 9559.51
"2214" 2020-06-01 9769.4 9373.96 9756.44 9755.42 9755.9 6229.92881136 9567.18
"2215" 2020-06-02 10429.26 9135.68 9498 9494.66 9502.09 28982.73122967 9875.03
"2216" 2020-06-03 9646 9380.99 9611.27 9607.39 9612.33 6824.51705817 9544.74
"2217" 2020-06-04 9888 9430 9824.17 9819.59 9827.07 8881.0136577 9704.95
"2218" 2020-06-05 9866.6 9592.74 9674.8 9674.8 9679.57 6955.88799524 9736.04
"2219" 2020-06-06 9744.39 9525.76 9643.15 9643.15 9649.17 4521.89051414 9622.71
"2220" 2020-06-07 9829.31 9356 9763.35 9763.41 9768.2 6591.84077823 9586.97
"2221" 2020-06-08 9813.67 9645 9704.08 9696.13 9703.99 5261.25019404 9724.82
"2222" 2020-06-09 9897.46 9566.81 9779.66 9778.47 9782.59 7072.06956341 9722.05
"2223" 2020-06-10 10011.4 9578 9896.53 9893.82 9901.55 7186.83633095 9819.66
"2224" 2020-06-11 9981.24 9078.91 9313.47 9313 9319.66 16282.5186593 9529.63
"2225" 2020-06-12 9555 9230 9476.1 9472.77 9479.15 7034.60783822 9406.44
"2226" 2020-06-13 9500 9345.71 9436.91 9436.64 9437.01 2908.55192073 9427.11
"2227" 2020-06-14 9485.28 9235.01 9378.51 9378.78 9383.59 3399.65303707 9375.26
"2228" 2020-06-15 9505.4 8900 9428.66 9426.57 9432.53 11845.039895 9187.48
"2229" 2020-06-16 9596.31 9374.9 9522.11 9522.16 9524.97 6889.02180584 9490.5
"2230" 2020-06-17 9566.53 9230.32 9438.28 9436.09 9441.15 5892.94287808 9427.29
"2231" 2020-06-18 9478.69 9250 9367.1 9372.28 9372.41 4010.01434605 9397.13
"2232" 2020-06-19 9429.99 9225.15 9288.95 9285.59 9292 5360.95720908 9322.24
"2233" 2020-06-20 9400 9138 9374.62 9375.09 9378.66 3060.80443676 9300.06
"2234" 2020-06-21 9421.26 9271.52 9305.85 9295.72 9302.13 1400.50723599 9349.89
"2235" 2020-06-22 9798.76 9267.2 9683.69 9680.63 9683.69 6658.66477336 9529.13
"2236" 2020-06-23 9725.3 9571 9607.83 9607.29 9611.13 4602.91281155 9643.33
"2237" 2020-06-24 9666.35 9193.99 9290.1 9288.47 9293.79 10055.36077656 9394
"2238" 2020-06-25 9343.49 8989 9256.48 9249.31 9255.55 8963.9444811 9198.18
"2239" 2020-06-26 9289.71 9024.61 9166.47 9166.47 9169.35 7922.27935968 9150.36
"2240" 2020-06-27 9189 8830.63 8957.11 8956.4 8968.91 4282.77545654 9023.58
"2241" 2020-06-28 9191.72 8933.06 9096.88 9096.99 9100.72 3337.68158951 9068.46
"2242" 2020-06-29 9240.36 9014.92 9178.34 9182.57 9188.52 5056.50685168 9104.82
"2243" 2020-06-30 9201.95 9060 9131.84 9130.32 9133.45 2760.49866169 9140.69
"2244" 2020-07-01 9300 9089.8 9248.61 9243.21 9248.16 4342.06614175 9206.63
"2245" 2020-07-02 9268.54 8939 9106.9 9101.8 9106.89 6845.07119377 9107.67
"2246" 2020-07-03 9127.11 9044.79 9084.99 9080.9 9084.99 3297.50911167 9092.4
"2247" 2020-07-04 9196 9027.17 9126.99 9127 9133.33 2399.10142789 9099.08
"2248" 2020-07-05 9147.37 8905 9076.32 9082.21 9087.99 3014.10152536 9049.31
"2249" 2020-07-06 9355.32 9060.5 9293.76 9294.13 9297.49 5214.21923757 9235.81
"2250" 2020-07-07 9385.81 9201.78 9245.36 9245.57 9249.3 4826.93376038 9267
"2251" 2020-07-08 9479.57 9228.91 9454.1 9454.1 9455.09 6320.32956106 9345.93
"2252" 2020-07-09 9454.1 9157.11 9248.37 9243.75 9248.29 4617.6160224 9300.66
"2253" 2020-07-10 9255.5 9053.14 9227.54 9228.63 9234.44 3725.07396263 9180.28
"2254" 2020-07-11 9318.92 9180 9218 9218 9221.71 1647.07154541 9241.44
"2255" 2020-07-12 9347.76 9153.48 9296.16 9296.55 9299.37 2025.43019508 9254.84
"2256" 2020-07-13 9351.17 9190.49 9232.81 9232.81 9238.23 3868.62010288 9280.26
"2257" 2020-07-14 9282.08 9095 9251.07 9251.07 9256.87 4463.19271749 9215.37
"2258" 2020-07-15 9276.98 9153.38 9203.14 9198.97 9203.13 3733.35927917 9214.19
"2259" 2020-07-16 9217.5 9026.51 9134.8 9131.42 9134.8 5630.5715471 9109.79
"2260" 2020-07-17 9184.28 9073.53 9161.68 9161.68 9165.21 3601.82089347 9131.22
"2261" 2020-07-18 9214.63 9122.72 9167.83 9169.35 9172.6 1372.78839177 9165.05
"2262" 2020-07-19 9202 9106.3 9194.72 9193.32 9194.72 1446.63819912 9150.71
"2263" 2020-07-20 9243.36 9128.21 9168.57 9166.13 9168.59 3138.15493501 9177.2
"2264" 2020-07-21 9442.89 9152.23 9388.65 9385.16 9388.1 5588.67458685 9336.62
"2265" 2020-07-22 9573 9280.8 9521.45 9520.75 9524.69 5188.3063779 9378.36
"2266" 2020-07-23 9690 9453.38 9606.45 9601.82 9607.71 10683.9652898 9544.28
"2267" 2020-07-24 9650.55 9474.35 9550 9550 9550.49 7715.97629487 9564.06
"2268" 2020-07-25 9751.82 9529 9715 9710.26 9714.95 5201.42629778 9625.49
"2269" 2020-07-26 10200 9657 9929.11 9927.07 9929.11 9332.88320194 9909.02
"2270" 2020-07-27 11417.11 9908.73 11247.84 11235.09 11244.43 25446.82075658 10510.09
"2271" 2020-07-28 11263.85 10583.48 10964.01 10962.02 10969.43 19326.77467641 10972.74
"2272" 2020-07-29 11358.47 10855.81 11257.71 11253.64 11257.71 11745.80070995 11127.9
"2273" 2020-07-30 11262.63 10832 11189 11187.87 11189.35 10988.36344842 11028.69
"2274" 2020-07-31 11457.95 10973.8 11312.82 11307.98 11314.23 10418.2456905 11236.58
"2275" 2020-08-01 11883.36 11228 11798.86 11793.72 11798.86 11236.61752599 11621.72
"2276" 2020-08-02 12100 10559.59 11125.71 11116.36 11125.7 12543.54828281 11294.95
"2277" 2020-08-03 11480 10933.26 11222.2 11213.64 11223.33 7103.43398989 11277.34
"2278" 2020-08-04 11420 11000.79 11234.07 11235.71 11240.12 5641.29510549 11216.7
"2279" 2020-08-05 11795.86 11094.35 11640.02 11632.4 11640.02 7087.49803279 11542.08
"2280" 2020-08-06 11913.5 11575.57 11792.64 11786.98 11792.64 10047.08500529 11753.19
"2281" 2020-08-07 11920 11219 11596.23 11590.76 11599.46 10656.29797171 11651.83
"2282" 2020-08-08 11817.95 11527 11751 11748.92 11751 3974.68253801 11687.91
"2283" 2020-08-09 11808.28 11527.92 11686.49 11686.3 11688.83 2756.62124888 11670.25
"2284" 2020-08-10 12080 11510 11827.47 11827.47 11831.06 7594.96062643 11880.9
"2285" 2020-08-11 11945.05 11130 11345.6 11345.61 11354.36 10436.78938498 11560.69
"2286" 2020-08-12 11625 11150 11550.11 11548.11 11555.07 5830.16968264 11460.88
"2287" 2020-08-13 11806.61 11270.91 11746.51 11745.67 11751.55 6619.73205596 11525.53
"2288" 2020-08-14 11862 11652.01 11789.31 11788.95 11792.59 5744.33259201 11749.44
"2289" 2020-08-15 11986.93 11667.7 11860.45 11859.84 11867.34 3911.18046196 11872.71
"2290" 2020-08-16 11938.55 11685.97 11907.95 11906.84 11907.95 2538.77125772 11836.87
"2291" 2020-08-17 12473 11771.44 12383.04 12383.04 12386.44 9027.91601318 12147.43
"2292" 2020-08-18 12448.42 11823 12048.83 12048.83 12052.38 9283.88557629 12110.07
"2293" 2020-08-19 12050.59 11574.4 11752.1 11747.26 11752.1 9397.3229297 11785.84
"2294" 2020-08-20 11894.12 11675.29 11830.59 11830.59 11836 4483.13896748 11794.88
"2295" 2020-08-21 11887.67 11485.49 11551.56 11543.94 11550.78 6320.82413882 11726.49
"2296" 2020-08-22 11692.37 11367 11669.05 11670.48 11675.49 3497.42067213 11542.28
"2297" 2020-08-23 11715.09 11524.7 11645.73 11645.73 11654.98 1634.45143961 11622.65
"2298" 2020-08-24 11832.55 11588.61 11752.73 11752.73 11762.05 2865.19011082 11744.03
"2299" 2020-08-25 11789.82 11112.75 11358.31 11358.31 11361.97 6975.57525172 11422.58
"2300" 2020-08-26 11549.8 11250.14 11451.65 11451.75 11462.24 4329.98715861 11378.98
"2301" 2020-08-27 11602.92 11122.72 11274 11269.98 11277.61 7810.31317863 11349.91
"2302" 2020-08-28 11555.61 11274.81 11477.42 11476.75 11484.2 6064.20489511 11450.51
"2303" 2020-08-29 11592 11423.64 11479.01 11479.3 11485.59 2116.64923875 11510.08
"2304" 2020-08-30 11687.01 11458.62 11660 11654.01 11660 2079.42596101 11610.02
"2305" 2020-08-31 11780 11573.39 11652.01 11652.01 11659.53 4737.63606564 11689.07
"2306" 2020-09-01 12065.82 11515 11974.39 11973.55 11981.78 7686.97594612 11889.93
"2307" 2020-09-02 12018.47 11155.32 11444.37 11438.56 11444.37 13194.80794354 11472.4
"2308" 2020-09-03 11477.35 10455 10667.43 10669.5 10675.28 14747.24530638 10918.61
"2309" 2020-09-04 10685.43 9902.43 10469.26 10463.25 10469.26 20797.54115072 10334.31
"2310" 2020-09-05 10567.9 9850 10005.13 9982.88 9984.51 12466.78669068 10212.44
"2311" 2020-09-06 10353.39 9955 10211.71 10211.39 10215.42 5344.90160118 10184.28
"2312" 2020-09-07 10403.85 9880 10403.85 10398.47 10405.89 8626.07160687 10102.21
"2313" 2020-09-08 10446.18 9825.07 10111.63 10107.28 10115.63 10627.95276814 10104.06
"2314" 2020-09-09 10353.39 9981.38 10281.41 10273.64 10279.67 5752.06391659 10193.7
"2315" 2020-09-10 10495.75 10171.84 10347.5 10345.36 10353.63 10332.86886888 10337.87
"2316" 2020-09-11 10408.69 10200.5 10370.05 10369.08 10372.85 5259.03395539 10298.84
"2317" 2020-09-12 10482.42 10275 10439.9 10440.15 10445.3 2638.15920195 10371.65
"2318" 2020-09-13 10576.78 10214.9 10310.98 10306.35 10310.04 4218.77869588 10351.98
"2319" 2020-09-14 10765.03 10250.13 10650.34 10647.63 10653.85 7283.97990615 10540.39
"2320" 2020-09-15 10940.01 10611.17 10778.76 10774.25 10778.36 6537.40116855 10792.36
"2321" 2020-09-16 11100 10662.81 11021.9 11020.46 11025.47 8257.45603696 10935.16
"2322" 2020-09-17 11054 10739.23 10921.72 10921.7 10927.34 5613.28263613 10872.9
"2323" 2020-09-18 11040.18 10816.54 10933.85 10933.86 10940.11 4421.35971539 10920.57
"2324" 2020-09-19 11183.01 10890.53 11066.19 11062.39 11066.19 2201.44110151 11039.28
"2325" 2020-09-20 11089.17 10755.9 10878.5 10876.88 10878.5 3184.35371402 10908.13
"2326" 2020-09-21 10996.98 10286.56 10482.95 10480.4 10486.23 9913.2318077 10579.95
"2327" 2020-09-22 10573.05 10353.39 10511.75 10505.19 10512.89 4946.53364605 10464.98
"2328" 2020-09-23 10541.39 10138.3 10263.58 10263.16 10267.89 5650.54842969 10383.28
"2329" 2020-09-24 10795.53 10193.2 10770 10765.83 10770 6430.67154076 10486.45
"2330" 2020-09-25 10770 10553.14 10689.6 10689.6 10693.53 6693.02573361 10665.72
"2331" 2020-09-26 10830 10655.29 10735 10735 10736.05 2455.150485 10721.53
"2332" 2020-09-27 10807.14 10593.58 10752.05 10752.11 10752.12 2333.62013534 10711.72
"2333" 2020-09-28 10950 10731.4 10863.39 10863.52 10866.1 4492.7386631 10884.84
"2334" 2020-09-29 10864.46 10628.52 10765.43 10766.42 10770.17 4377.42702415 10726.99
"2335" 2020-09-30 10865 10658.56 10742.51 10743.39 10748.09 4495.66455031 10748.59
"2336" 2020-10-01 10940.22 10437.08 10604.95 10603.55 10608.58 8647.28256892 10690.57
"2337" 2020-10-02 10667.53 10380 10558.05 10556.45 10563.49 8381.00475877 10515.81
"2338" 2020-10-03 10605.79 10500 10558.32 10562.29 10566.71 1136.58695046 10553.56
"2339" 2020-10-04 10699.88 10524.81 10661.17 10659.26 10664.38 1060.36896748 10621.52
"2340" 2020-10-05 10805.34 10620.71 10754.51 10754.18 10757.2 3573.510753 10710.44
"2341" 2020-10-06 10805.82 10525 10589.65 10584.68 10589.52 4698.72623518 10648.94
"2342" 2020-10-07 10682.56 10547.71 10657.23 10657 10660.38 5624.70759264 10621.79
"2343" 2020-10-08 10957 10535.06 10902 10898.38 10904.37 6956.59659371 10773.54
"2344" 2020-10-09 11118.49 10826.4 11076.94 11077.79 11082.98 5417.56137456 11009.86
"2345" 2020-10-10 11496.06 11050 11356.85 11349.25 11352.65 3119.29338641 11339.39
"2346" 2020-10-11 11447.44 11267.31 11355.49 11359.13 11362.12 2292.87300784 11363.21
"2347" 2020-10-12 11731.7 11175.99 11661.36 11661.46 11667.07 6732.43099261 11458.17
"2348" 2020-10-13 11665.09 11314.53 11439.85 11439.91 11445.22 5463.38605123 11443.7
"2349" 2020-10-14 11555.1 11287.42 11401.81 11401.73 11406.5 3827.62739785 11408.37
"2350" 2020-10-15 11623.6 11250.01 11484.49 11484.13 11488.91 4804.96936807 11411.54
"2351" 2020-10-16 11548.65 11200 11351.75 11351.86 11355.32 4381.89502191 11339.34
"2352" 2020-10-17 11415.48 11264.01 11343.33 11343.34 11350.21 1142.49759921 11340.44
"2353" 2020-10-18 11500 11341.55 11468.46 11462.61 11466.98 836.39097917 11433.35
"2354" 2020-10-19 11840 11409.94 11742.63 11740.8 11744.1 5634.94342047 11651.92
"2355" 2020-10-20 12059.94 11680 11966.85 11963.68 11970.78 5759.40054466 11876.87
"2356" 2020-10-21 13224.1 11899.1 13224.1 13219.28 13224.1 18448.25158316 12548.31
"2357" 2020-10-22 13235 12686.73 13019.12 13007.79 13022.78 10878.06543427 12951.96
"2358" 2020-10-23 13069.03 12729.82 12955 12949.5 12955 5070.23579325 12917.1
"2359" 2020-10-24 13182.83 12887.38 13080.67 13082.34 13087.37 2909.62707035 13048.78
"2360" 2020-10-25 13363.53 12903.74 13016.05 13015.48 13021.84 3607.29412796 13078.77
"2361" 2020-10-26 13250 12773.5 13051.53 13053.14 13057.59 5639.49583252 13062.28
"2362" 2020-10-27 13760 13044.88 13731.68 13731.68 13736.95 10931.67010115 13429.61
"2363" 2020-10-28 13864.89 12892 13268.75 13266.45 13268.75 10964.07003436 13387.44
"2364" 2020-10-29 13650 12993 13411.86 13413.35 13416.39 8948.1973808 13318.04
"2365" 2020-10-30 13675.56 13129.26 13577.6 13572.18 13581.82 8980.67163107 13404.59
"2366" 2020-10-31 14100 13420.97 13879.14 13878.39 13887.22 6394.17301609 13762.1
"2367" 2020-11-01 13907.47 13629.31 13711.21 13700.59 13711.21 2465.7950167 13766.72
"2368" 2020-11-03 13842.5 13220 13563.72 13570.69 13578.98 7062.70471185 13545.15
"2369" 2020-11-04 14083.76 13287.7 14041.58 14030.89 14041.58 7226.51635614 13633.01
"2370" 2020-11-05 14277.5 13520.87 14160.59 14162.68 14171.73 10925.67680544 13908.16
